content_id,content,subject,sentiment_value,sentiment_word
P0iAjMOxXTEd6Gy5,史上最难看的森林人，没有之一,外观,-1,史上最难看
xYl40DeuzEJLivrW,哈哈，我是豪华版，没有獠牙    ,外观,0,
ILm9SnRVPMlbHtgk,真难看，还是第三第四代好看！不知道设计师干什么的。车屁股好像荣放,外观,-1,真难看
2cgmkSo9NFspUaOu,外观多獠牙扰流翼，档把带套，方向盘换挡。电动折叠豪华是有的,外观,0,
6KfHMzBSDnjEJqkI,喜欢老款很简单，18款优惠真的不少了。另外，我看过RAV4的照片，没觉得外观比新款森好，北京车展新RAV4都没有拿出来展览，估计19年能开上就不错了,外观,0,
4QbHucA0d5sEzUow,楼主你好，如果生活在东北道路经常使用融雪剂或者是海边城市空气中盐分较大的话，可以选择喷涂底盘装甲三m的就不错，其他城市没有必要，望你采纳,外观,0,
dcDFTKMPJAr9iVWx,劝你还是不要入手小森，又土，又低调，............ 开着开着就不想下车，不知不觉就很容易超速；红绿灯前点一点油门，溜得比谁都快；油耗又低，想去趟油站买水喝都省了；空间/后座又宽，坐上三个大肥婆都还有空间............ 想换车的理由统统都给LD堵啦！！,外观,1,低调
tWekGMPpKu86X4o3,全时四驱，无论是暴雨还是晴天跑高速稳稳。视线好，重心低高速过弯较爽，油耗低。缺点，内饰太L0W，还偶尔有异响，车漆薄，软，中控山寨，音响属于能响的水平，4儿子店少    ,外观,-1,车漆薄，软
6AXrSVnKNCUgLl43,车是好车，开坑坑洼洼的泥路非常给力，适合跑烂路。油耗不高，外表平淡无奇，平庸无比，内饰渣渣，不如5万块的国产车，视野超级好，调好座椅秒杀一切SUV。中国区的4S店只顾赚钱，不去建设品牌，导致售后服务差，配件被日本垄断，换件超级贵。以上就是优缺点，如果不在意平庸的外观和渣渣内饰以及高价配件和保有量，你可以考虑。,外观,-1,平淡无奇平庸无比
OSLPGo8WT9346uDE,广州车展要七月份了，上市要十月份以后了。不着急用车的话，新款还是值得期待的。sgp平台经过xv一年的检验很成功，新动力总成或许油耗不会降太多但是电机加成启动平顺性肯定会好一些。当然了外观就萝卜白菜了。    ,外观,0,
KNR7ItHEXGrL6dOh,确实，五代这个设计阳刚比不上rav4，自由侠；都市把也没法和crv及途观拼，本来都市 越野同级最强，结果现在一个外观毁所有   ，据说sgp能加强70车身刚性，除了这一点，我真不后悔入了2017款。,外观,-1,毁所有
ZkKoiPuCwrQmv08F,途观国产的外观拉皮怎么看都不协调，要买就买进口的途观原汁原味进口品质。斯巴鲁纵置水平对置发动机 全时四驱是最大卖点，而且是全进口，看你喜欢，我肯定斯巴鲁。,外观,-1,怎么看都不协调
P7NFC6iXmaHAtSMp,我来告诉你，是水平对置发动机重量比直列的要轻很多，外观上看上去都短了好多。    ,外观,0,
Eh1tBWUNX60Arcl8,底盘，发动机都比现在的好。。基本上除了外观，全方位的提升,外观,-1,
yaLh5ZplFRUqs7HX,白色车漆发黄，那是肯定的了，其实其它的车漆也有这种现像，只不过，它们没有白色的明显罢了。另外就是这车应该是金属漆，漆内如果添加的是金属粉的话，也会有氧化发黄的情况。,外观,0,
gFX3mEjbn5NSw0Hi,将近4万，除了车漆薄，别的还行,外观,-1,车漆薄
ed1SKC8DtRoP4Zgn,车身可以去店里全车打蜡一次，可以有效的保护车漆，细小的划痕也会有所修复，灯上的可弄可不弄吧,外观,0,
qftscUEPV2G0Brmb,日系车漆软，稍一碰就是一条头发纹，你白车还不算好，黑车特显，我的黑车都换了个地方洗车了，以前那个店太糙洗一次引擎盖上就好几条划痕。建议你自己打打蜡，或者去汽车美容店抛光打蜡。,外观,-1,日系车漆软
9xm7cYrqbL4Q3wjX,在问烧机油，说明你真心没有彻底了解森仔。车漆软，这个可以纳入选车理由？还是途观吧,外观,-1,车漆软
baukEnQqgoZ3wD0B,先说车漆软的问题，大众车漆厚的是高档车，比如a6  q7（我开过公司的车），途观也就那么回事儿。个人觉得途观是一部女人开的车，没优点也没啥缺点。买森林人是奔着它的特点去的，森开起来的感觉有点像q7（舒适性除外），是一部越开越喜欢开的车，森林人也就是人们常说的缺点和优点都很突出的那种车。没啥可纠结的喜欢森的人不会买途观，哪怕是途观价格优惠很多。,外观,0,
OBAcuQaTDJVlxNbf,烧机油现款（15以后）还不知道，据说改进了；车漆真软，挺你旁边的兄弟如果开门注意就没事，要不然车门全是伤,外观,-1,车漆真软
DMFxATNYuk2viqX6,烧机油的问题应该是解决了，车漆的问题不必太过纠结，贴个车衣就好了,外观,0,
MJjSb6BdcGkDXUO4,现在改色去车管所备案就行了。不过不推荐做全车漆，卖的时候买家会怀疑出过大事故。   ,外观,0,
Okcy6e4KioYpdAB2,原车漆最好还是留着，后喷的工艺达不到烤漆的要求，老化更快，弄不好还会吐露皮了。,外观,0,
iUkIFpPSEluOeK85,够了，做当中。车子还在4S做全车漆。过两天去提,外观,0,
KY6vMunl79mTRA2w,sti是真心好看，，，不明白为啥不能搞个家族化，套用一下sti的前脸,外观,0,
I70nrj8SBF2mEVL5,你提的是豪华导航版，时尚导航版前脸是不一样的，带獠牙。,外观,0,
MURdFyVnX1mt0Glv,恭喜楼主！我刚定了2.5豪华导航，和你一样，喜欢这种前脸。因为银色没现车，得等几个月才能提车。也打算改装钥匙呢，不是因为爱面子，是怕那么长一根戳在兜里太膈应人了。,外观,1,喜欢这种前脸
TLY71cPa9BO2SgNm,这个引擎盖改装了吧，前脸也可以变一下   ,外观,0,
nIR3Zi4XrjkGAauo,前脸设计看着精致，协调了,外观,1,前脸设计看着精致，协调了
quY298zwV0DvNkW3,当初更偏爱日系，无奈荣放前脸无爱、crv停售、日产更无爱，选择来去只有阿森了   ,外观,-1,前脸无爱
JelpyOcIvqFLzNEV,作为森的车主 看到这个新车 好心痛 前脸镀铬太多 让人尴尬 尾部四不像 完全没有森林人几十年的风格了 侧面越来越娘炮 轮毂廉价感十足 内是接近韩国车风格 哎 彻底毁了！不知道兄弟们看到啥感觉？   ,外观,-1,镀铬太多 让人尴尬
fYkWhoHu0eti9zQB,觉得前脸更好看，多些功能，,外观,1,前脸更好看
EZVwqPRzrl9UWGHb,Q5的***当然高于森林人，外观内饰可以吊打森了，但是以下几点也要留意： 1 国产的奥迪 Q5，传说内部味道较大，只是听说，介意的请自己去体验； 2 现在的 Q5，托森中差大概已经抛弃了，四驱还叫 quattro，各位看官自己体会； 3 Q5乘坐起来内部空间横向比森好，纵向不如森，轴距较大，主要是前悬小（宝马也是这样），18新款 Q5L应该空间可以了；,外观,1,
MK5qx0NUE1jhHSnW,花30万买个crv级别的suv，差不多价格的论外观，***，空间，舒适性好像都不是最好的，不比操控我想不出买森林人的理由,外观,0,
kq863Cfw0xljgKWI,欧兰德卖得怎么样我不在乎，我目前开开了近2万公里了。挺省油的，大致都很满意。空间不错过年去丈母娘家撸走不少好东西 ，四驱如何没试过，因为舍不得豁。起步比较肉。中后段很给力。确定漆面太薄，座椅偏短，支持不足。特别是后排太硬。现在车一般都我老婆开。我喜欢骑我承载灵魂的大排    ,外观,-1,漆面太薄
nJbR1iAFjQPma928,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形   ,外观,1,喜欢森的外形
sViJCnh5B8lmDdGr,这就是斯巴鲁的定位，这次新车的设计完全就是酱油位，但外观仍保持偏硬的造型，内饰更让人能够接受，特别有后排出风和USB充电，再加上空间也大。中国市场一出就预定！,外观,1,保持偏硬的造型
Rm1KHgx06zYCO45G,单纯的外观控来说的话，的确不像换代应有的水平，看看其它数据出来后，再做打算把。 内饰说实话，还是如此的廉价的感觉 虽然买车外观和内饰不是重点，但如果在追崇驾驶、操控、品质等其它方面的优势的同时，兼顾一下外观和内饰岂不是更好？毕竟90%以上的用户，还是注重外观和内饰的，我也不例外！ 如此看来，我觉得斯巴鲁可能考虑到老车主的心里，不让老司机有太多心里落差，不然真的解释不通啊,外观,-1,不像换代应有的水平
NVulUPCWjw2id7Gb,只能这样想了，为了照顾老车主的感受，不过对斯巴鲁是真爱的人不管外观内饰多丑都会买的不是吗？！    ,外观,-1,多丑
5GQfCFBoSrE8c2N6,自由光小毛病较多了，二者选其一还是森林人吧，新RAV4外观不错，可以等等。城市SUV的四驱是应付湿滑铺装路面和轻度越野路面的。斯巴鲁我还是更喜欢傲虎，奈何买车时，钱不够上傲虎，还好大舅哥买了傲虎我们经常换车开。    ,外观,1,外观不错
QtyozNrR39USdB28,提升蛮多的，除了外观，希望2.5低配裸车不高于25万,外观,0,
s0MdpwNcOny5JBR7,模拟7速，电子手刹，新平台，功率增大，主动安全，总之变化很大值得期待，只是外观仁者见仁，智者见智了。,外观,0,
dQuhg5vNUnPOtEGV,除了国内的猪大肠，rav4一直外观内饰吊打森林人。,外观,1,吊打
etJ1j8HEMpwBAYf9,什么颜色 外观内饰保持如何啊    ,外观,0,
pU6bHj9aeN0EYWIm,外观没区别，主要是配置上有不一样,外观,0,
5SuJ46kC8vEIwqUX,完全没有可比性的两款车。途观，属神牌，国籍出身高贵，配置高，动力强，外观有面子，内饰经典森林人，小众***丝品牌，国籍出身低贱，配置低，动力一般，外观不符合国人审美，内饰简陋森林人比途观多出的是:操控、视野、四驱、可靠性，这俩车风格完全不同，不知你纠结在哪。,外观,1,有面子
YaRMtmu9cVynQg4p,以前一哥们总结的，二十万的外观，十万的内饰，五十万的操控。,外观,0,
c5h6QqTZ8gKPsuML,同价位比，外观最不能装。,外观,0,
FZvgh2U4CAIVLbl0,同样车友的改外观，你可以参考下，个人觉得比较好看,外观,1,个人觉得比较好看
nyJGzFRm2ICPx8w9,与其性能、外观、内饰，其店内服务最差、最差了。,外观,0,
wDEj7ucYJ10l9ao3,去看了，那客服也是搞笑，折叠有两种价格 一种150的 一种是230的 问客服两个有什么区别，回答就是外观不一样，我为了确定，又问了有没有区别 回答还是都是外观不一样，230的外观还不如150的外观好看，***这是贵在哪客服也懒得回答我   ,外观,0,
Z6fJhSRo4IiyXqva,2.5尊贵外观，獠牙前杠，银色行李架,外观,0,
LfSn2v6gxE7iJshI,你不买18款了吗？感觉19款外观不怎么好看。    ,外观,-1,不怎么好看
mDSfFwgCryhxZ8VO,后排出风口有了，机械手刹也改了，中网丑，总体还行。低配棒棒糖钥匙不知是不是还存在。,外观,-1,中网丑
1b2RUjeJYWpMnPcI,据说这个颜色的只有2.0高配的那款？你这个是吗    ,外观,0,
7rFY6cwVHPJMgdZX,有 只有2.0高配的才有绿色    ,外观,0,
SfNJay8x0ndWwRIK,红色2.5T大鼻子帅气~,外观,1,帅气~
HQ4AGlLyp182bqz6,***，大鼻子森，社会社会！,外观,1,社会社会！
XR5GUCnQMJcbDihq,豁牙子尾灯，真是低级无下限,外观,-1,低级无下限
oq4yS5t0xdOzNsHE,看了尾灯后庆幸自己定了18款。,外观,-1,
VdxzHgZ5c2fme49C,我的尾灯被货车撞了，4s店直接从新车上拿下来一个装我车上了,外观,0,
1c5lIM8YQh2nf3Sp,2.5t的没了，2.0t也没了，难不成跟比亚迪宋学习，看新款的尾灯和比亚迪还真像。唉，安心挣钱准备移植b4,外观,0,
GIW4HcymPx2LMVfa,我的尾灯直接从新车上拿下来的安上去了……,外观,0,
oKt25Ce89VTjmx7N,又一个尾灯烂的，前面有俩人了！烂了就换台产的熊爪灯呗！质量估计也不差，主要还好看,外观,0,
MNlbU4WAzI03CLHk,这内饰怎么这么chou？科技感也是一如既往的差 ，只是新增了后排空调口，电子刹车。为啥我觉得液晶屏那里反而复古了呢 。前网辨识度很高,外观,1,前网辨识度很高
Sx7KdRsFaCpU5m2Q,想多了，有机会去看看实车吧，比较现在的2018款来说，个人认为，仅说外观，整体性比现款好不少！新款厚重大气！再说一遍，不要只看照片！这次北京车展，现款和SGP款车都在一起，感觉很明显，这不是我一个人的感觉，几个对森感兴趣的人（都还没有买），也都是同样的感觉！如果不着急换车，我认为值得期待！,外观,1,新款厚重大气
TDMOPYEFJlBiXRAv,5008感觉设计和外观还不错,外观,1,
pmoarcGskC19jgNb,承认错误是好的，改正错误是对的，还是希望看到更多的错误修正，铝发动机成本更高，车身更轻，有利于节能，比大铁疙瘩强，整体来看还是好车。,外观,1,
XO92GpfdN5rBSsco,还有珍珠白的车漆，买车时就出现铁锈斑，很难擦出，感觉并非表面，现在跑了1.5W，前机盖又出现2处锈斑,外观,-1,
KgAu3UitYO1pBNGC,其实也不想买，森林人价格明显虚高，我就是觉得这个前脸改的还挺好，论性价比的话探界者还是不错呢，就是不喜欢它的c柱,外观,1,
NBErK94D65cSl8LW,途观保值逼格高车漆好隔音好底盘扎实内饰德味没有异响维修便宜，为啥买森林人还多交十万块的税……楼上推荐森林人的要不是伪车主要不就是庞大派来的托,外观,1,
fVbZJQ7BOYW31PE9,我选择斯巴鲁，性能没的说，1我感觉是宝马里外观最难看的，希望能帮到您,外观,-1,
hvNBJIp0KxYWRklw,呵呵，X1就是一面子货，而且外观实在是……,外观,-1,
mChsFdWLMSNHlkG5,外观无差别，我觉得18款优惠的全是忽悠人呢,外观,0,
MoPp3nvmilbQRxu7,森林人四驱性能强悍，CX-5现在新款刚上比较火，冠道车身看起来比前2个大。冠道应该还比前2个贵,外观,1,
8tpiqgCShwvrWb6Y,外观和内饰都好漂亮，喜欢！,外观,1,喜欢
M6LQCcU0kgVFnEvo,外观拉风，内饰精致，动力充沛，真的不错,外观,1,真的不错
c8FZyXOP9zMIxGvl,高速驾驶傲虎比森林人要好那么一丢丢，但在城里开森林人要灵活些（车身短）。中控台傲虎要时尚些，坐后排傲虎要舒服些，其余森林人胜出。其实深林人制冷还是算快的。,外观,1,
KLzd0hCx897R6jFP,时尚款多了运动套件，换挡拨片自动折叠后视镜，獠牙前脸。我个人觉得还是最低配划算。,外观,0,
S5bTK3djcNtCwexf,实用，但外观感觉画蛇添灯,外观,-1,
uCyF2biGRUMmvp1w,外观改的是我喜欢的类型，包围能给个链接吗？这是手动变速箱？,外观,1,
JuOymBijUzrwDWsd,汽油会对车漆造成腐蚀，如果遇到这种情况，还是用水或者湿的毛巾擦干净吧，不过也给你用水冲了，把汽油也稀释差不多没了，再说本身汽油高挥发性。应该没问题。,外观,0,
VECSi5JuIkcnymMO,我的车提车后，洗完车发现保险杠上有那种下完雨白色车特有的淡淡的黑色水渍。另外车身仔细看有很多的黄色锈点，很小。看看你的车走吗？,外观,-1,
AP5aCdRXImi4sLzp,来个森林人的基础升级版7座的，尺寸更大外观凶猛些,外观,1,
716V3JPCTc82SmdQ,当年是冲外观买的，现在仍觉得好，不喜欢圆滑的,外观,1,仍觉得好
lJjrUfNtMmF0bQBV,用的很好啊，车身高度提高了，磨损也耐磨了，毕竟厚度厚，就是AT胎的噪音太大了。,外观,1,
ig9BOajJf67VXvpm,没看说明书么，汽油会破坏车漆，不要滴到车身上，你竟然洗车。有专门的柏油沥青清洗剂，十块钱一瓶，用这个不伤漆。,外观,0,
cS3Kkdpfmigq0DTA,MD就你哪烂焊接车门车顶，刹车四十米开外还好意思出来见人，车漆溥如纸，,外观,-1,
7LGS1ElPMx9gDqeF,我买的16森林人25排量的，科雷傲外观大气，奇骏同款,外观,1,
adrt0hIVEozfscjZ,我朋友开 STI，WRX 都有。没见过安装井字架的。安装后防倾杆的比较多！然后降低车身改排气系统之类的。井字架见都没见过！,外观,0,
lYiDGZmhEeCB1d2n,开到现在，13款的，除了换个刹车开关，目前都很正常，就是油漆薄，现在外观全是坑坑点点。,外观,-1,
F21YUlm6srpZbN0t,2.5 15款4.2W昨天保养前片已到极限没在4s换片，明天换佐佐木陶瓷片650度，没啥底气，外观貌似有金属颗粒，，，,外观,-1,
pr016Rcxm4N3bQlH,外观配色不同，还有尾翼,外观,0,
VSFnYXj6O3KU0CEi,我是因为前脸儿所以没有纠结选的豪华，等了20天左右。纠结就顶配吧，4S说电尾门无钥匙进入后期不能加装，一键启动加装肯定不如原装好。,外观,1,
LWdYGlS4UaeOITEo,我也不喜欢顶配的前脸儿，要不直接顶配了，电动尾门我也不喜欢，要不就不纠结了,外观,-1,
YINGm451VjPwM3Fd,车身晃就响，手放门边上能感受到那种摩擦。,外观,-1,
J2OPqgKNjHeA0Ghc,你好，评估二手车的价格需要专业人员鉴定，根据二手车的年限，原始价格，车况（主要检查车辆承重车架，内饰边角是否有水泡车的痕迹，车漆外观修补，驾车感受等）,外观,0,
8CilBLKwZfJQGtuh,我看了下网上的图片，除了那两样不同，时尚版的前脸和变速箱的档把还有轮毂都有不同，！,外观,0,
vVLNHWqUyebMhYtB,外观那都不算啥，配置啊啊，16款哭,外观,0,
RW7ObuBKipyLfes6,你上车踩住刹车。叫人去车尾看看刹车灯有没有亮,外观,0,
ez8npPKl19SdcgmA,车漆确实薄 轻轻蹭一下就掉 镀晶即可 车衣只能防小剐蹭 稍微造成车壳变形的撞击都会破坏车衣,外观,-1,
8AFrqTowuHEmV5c7,SGP底盘，车身刚性提升70%，操控性舒适性完爆现款！,外观,0,
NOrenAEasu8Tm2bW,车是好车，就是太贵了，而且外观配置这些明面上功夫完全撑不起这个售价，肯定关注度低。,外观,-1,
drYhSZVXN8pQOkM5,豪华版和时尚版还有挺多不一样的，前脸，尾翼，转向灯，波箱,外观,0,
ROwNJbUa4kTEf70u,车身刚性防锈做得怎么样,外观,0,
Oy6queC7wlKbHRk9,检查外观有无大碰撞，在看变速箱和发动机有无大修和撤装痕迹，最后路试看看油门和变速箱换挡是否正常！只有开起来自己感受车况,外观,0,
rAvBTN1hj3tSLJH6,这两款车型根本没有可比性，一个非承载式车身，一个承载式车身。我觉得森林人定位就是城市suv兼顾跑跑轻度烂路，越野耐艹是H5，公路性能森林人。,外观,-1,
9pgz24ThUCedOilx,外观完整，发动机应该也没动过 ，我想问油路水路，制动方面有什么需要特别注意和检查的,外观,1,
ha5Io2bkfuR0WTny,别人只认日本人的发动机，不认日本车的车皮薄嘛。中国造的日本发动机，再加中国车身就是天下无敌,外观,1,
TICics4BpthLW9GY,车尾那个黄贴真low，建议撕掉,外观,-1,
P9MtHUDTw81rILfl,你好，这个应该是出厂的时候就这么设计的，这样的话不会是车子的外观感觉比较抢眼，这没有什么问题，如果你喜欢白色的话，可以把后视镜再喷成白色，,外观,1,
Dk5NBKotX0SEwm3q,建议网上搜下森林人的白车身和底盘结构图，再让4s带着去野地兜几圈,外观,0,
IT0hFCiDXpU4tdkE,估计斯巴鲁也发觉了这个问题，新款XV车身整体刚性提升了70。那原来是有多惨,外观,0,
Ja0XQgL7CpHeij3t,杭州的13年10月份 的2.5 精英 7万5千公里 原车漆 无事故 无维修！,外观,1,
pi4S80XQFaOvIHdq,2018款森林人要不就买低配要不就买高配，而且还要看你喜欢哪个外观，对动力没有太高要求的话就2.0吧,外观,0,
OLFamlKrGwf1bVMT,纠结2.0时尚或者2.5尊贵，我就喜欢獠牙外观，四月份换车预算够就尊贵，预算少就只能2.0了，说实话豪华的外观真心无爱,外观,-1,
VkI8Cz0mK1pM2cjb,开水烫肯定不行，毕竟不是塑料的，这个是全铝的发动机盖。哪怕自己拿工具吸回来，就怕不能恢复原有形状，可能还会伤到车漆,外观,-1,
Mwv6oPuZT01Hhr7G,反正各大车评都说外观内饰不好 就是开起来爽翻天,外观,-1,
5DkbPEe2vSAlzUV4,撼路者是国产版的explorer吗 看前脸有点不像啊 已经花这钱买森了下一步换车我觉得大切不错,外观,0,
nzFrxufHvVjU1Nsk,尾灯应该会比现款好看，从abc三柱来看，外观应该不会和现款差太多。,外观,0,
04LwnB1aJEhRupPV,2呀，横风吹过来车身发飘晃动,外观,-1,
Rv8Cjr9mkaV70EAq,没啥区别 基本就外观区别 因为时尚优惠1万 所以就时尚啦,外观,0,
mM8n103LRvkbzDor,要啥SUV，小森这风噪和胎噪没谁了，车身高玻璃大，肯定考虑轿车啊,外观,1,
X5FQdwS1VsOhUt8Y,很常规的东西，贴膜，脚垫，底盘护甲和装甲，还有镀膜，但是听说镀膜对新车车漆不好，所以没做,外观,-1,
VywQTI4iLuzd1DZ3,老铁没毛病...双击666！！！是不是这样？我这理解逻辑也挑不出毛病吧！你不矫情你试试？多大点事！不就车漆么？我上面这比喻也到位不？,外观,1,
