,content_id,content,subject,sentiment_value,sentiment_word
5754,Ydqf0GpFie1J7KgS,说起来，确实部件比较轻，手能摸到的地方都感觉出来了。我16款时尚，后备箱备胎上盖板、周围泡沫和雪白的隔音填充物都很轻，而且没什么味道。内饰板的塑料也是又轻又软，仪表台用的发泡塑料工艺感觉和很多国产合资不太一样，感觉偏硬一些，没发那么软，新车是有点味，过几个月车里确实很清爽    ,内饰,0,
5755,8smi5BLP2UQlS4Kz,后排安全带卡扣顺到上端槽子头上卡住，吊在下面可能会挤烂塑料板，小森的内饰塑料板轻薄软，这么设计不知道是怎么考虑的，难道用厚硬塑料怕碰撞断裂，尖角刺穿乘客？,内饰,0,
5774,07nOT46zjIJ9kxeG,相比外形我更欣赏19款的内饰，增加了电子手刹，按键布局重新调整，驾驶模式旋钮更显实力，而且后排座椅放倒可以得到纯平的大空间。,内饰,0,
5797,a7EczQh036vmVOyJ,不用看了，只有洗干净了放到有霓虹灯的路段才好看点。平常时候丑得一比，内饰还是白色的。当初我脑袋被门夹了才挑的这色。     ,内饰,0,
5817,arG2798gNz45bwQu,基本上都是这样的了，内饰和边档都是有几毫米的缝隙的，有的大点有的小点的。,内饰,0,
5892,SpxGPgBsHYXOrt2b,外观能接受，关键内饰就不像这个价位的产品……,内饰,0,
5903,AmVBbz2suMnJ1FGt,斯巴鲁产品的产品力在这个太差了，外观奇丑无比，尺寸也不行，内饰要吐，价格过高，配件又贵又不齐全，又要担心烧机油，到底是谁害了谁？    ,内饰,-1,内饰要吐
5907,dgDfhWe0Mo1xEwYV,外观太小气，内饰太寒酸,内饰,-1,内饰太寒酸
5915,krj7c8UAaB5i3MRT,森的外观真心赞，18款的也很漂亮，内饰差点意思，19款感觉比18款更大一些了，内饰也达到现在的主流水平，想买。本人差点95后。 路虎4代发现卖的那么好，第五代你在路上看过几辆？4代硬得像根jb一样，第五代就像去了一次泰国一样，所以我就希望森林人能一直硬下去。,内饰,0,
5916,u2vL9Q4oad0BOA5l,现款森林人，外观内饰，车身尺寸，工业水平，等等等等，和十几万甚至几万块的产品有什么区别？我可以说内饰还不如十万块的国产车，森林人在我看来优点唯独一个，好开一点点罢了，那么请问高配去到差不多三十万，怎么玩？    ,内饰,-1,还不如十万块的国产车
5919,TcjiLUIOJ6VpCWs5,你的知识和兴趣点还停留在外观内饰，车身尺寸、高大尚配置……所以我可以把你归类在中国城乡结合部的选车一族……你说的其实也是对的，斯巴鲁车就是好开点、安全点、乐趣多点、内在的技术多点、实用多点、能去的地方多点、还有给国家税收贡献多点、外在花哨的配置少点、豪华感少点、面子少点，所以对你们喜欢大大大、豪华、面子、气派的人来说肯定没吸引力了     ,内饰,0,
5922,OTtuIoiBhbSPWH2D,我也喜欢斯巴鲁的车，就是因为“内秀”，外观内饰也行。 希望售后和保养能好点。,内饰,0,
5929,RkVQFlYx50nTgMjN,斯巴鲁的优点只不过就是水平对置全时四驱所带来同级别相对好开一点点罢了，但是却只有几万块的外观内饰，还贵，还不省心，你看看那个屏幕不是中国三百块钱的山寨屏幕吗？试问如此不平衡的产品怎么可能不小众？当然，越野能力好一些，但是城市里不需要，农村可以考虑。    ,内饰,0,
5930,XeraSQ0Ez81gcWvL,斯巴鲁确实好开，别说那乐色内饰了，当你拿起那上个世纪的棒棒糖钥匙的时候你什么感想？    ,内饰,0,
5933,VCrkeNXKPBmnQlR7,没觉得那森林人丑。举例说明哪些几万国产车内饰比森好，车的外形也漂亮，一辆就行。    ,内饰,0,
5942,BXvmhLb7w3D1yc0P,内饰再好一些，隔音好一些，估计4s这里就是30多万起。。。楼主还买么。。。,内饰,0,
5985,XaGjqydonvAY1M4R,NX什么时候变成中型的了，出了哪***的内饰比森林人强点其他还有什么比它强的,内饰,0,
5995,y0wrR3NCPbIjBDlu,不过我倒觉得森林人的外观有个性，轮廓分明，只是内饰比森林人好太多了。,内饰,0,
6144,Yi34fQr5AchWpkmT,要拆掉里面座椅晒太阳。,内饰,0,
6160,GM7C8vetJX5gDbIH,为什么不好好享受原车的座椅…… 。   我的车近4年了座椅从来不保养经常停地面上海夏天暴晒成瘾，座椅皮一直完好如初就像新车。,内饰,0,
6184,1xGX3przBNDChWP6,咱也不是豪华品牌，都不追求细节多高，最起码做到理解客户，遵章办事总可以吧   ,内饰,0,
6266,khgdMAyvVGQP2Snf,然后就是焊接了，材料是0.5米网线、热熔胶（或哥俩好）烙铁枪、热缩管，拆了个坏的电脑电源线的插头。拆下方向盘下的护盖，用4MM的钻头找合适的位置钻两个小眼，把开关粘上，焊上电阻和线，再用胶固定好线。 自己动手没拍过程照片，见谅~,内饰,0,
6288,7tPGsQ3nfyiFz6ve,我是13年10月份的车子，也是仪表台异响，电动座椅出现过一次问题，腿托位置不能上下调节，去4S换了个电机好了   ,内饰,0,
6297,4NJD5TEA3Vi0ksGj,10款无疑，建议换回原车CD机，松下代工的音质很好6碟CD！个人感觉其余副厂都是渣！看你内饰公里数应该不多，但是看主驾座椅侧围的褶皱，我这10万公里的也就那样。具体公里数还是4S看下记录推测一下吧！,内饰,0,
6357,MC52aU4WipLc1AjO,四个月应该提篮加反装，这类型的安全座椅相对较贵，一般是底座加提篮，六个月以上坐坐姿的安全椅,内饰,0,
6561,u06EjXLesr5tTRJm,如果这样算，那算到材料成本这一层岂不更低？不管汽车还是普通商品，价值的体现只能由综合的市场因素来决定。但这种算法却可以比较看出合资车和国产车是有多暴利！,内饰,0,
6580,x6jMHEnhs4gGN3cJ,知道日本车做工比较细，小毛病也少。 谢谢   ,内饰,1,细
6608,q4vrhVW2IFJQNsjO,外观上就变了后视镜、尾翼的颜色为黑色吧，内饰也没变化。    ,内饰,0,
6612,brHkOZGBNyMUmSWz,森林人现在有座椅记忆啦？,内饰,0,
6617,BrnENQylHiRXt7ge,主驾驶位的4个合在一起的是副驾驶亮，后面不亮 副驾驶和后排乘客门板上的开关都不亮,内饰,0,
6619,C2Ekl93OsrdnQKmG,调节后座椅后仰角度，很容易损坏。    ,内饰,0,
6635,wWPbIz5e6n1NOKMY,两组记忆里面包含有调节座椅靠背的角度吗？有谁知道？请大神解释,内饰,0,
6642,z2vVMWcFlQ4goibp,有啊，座椅能调的都能记忆    ,内饰,0,
6643,cpeo5GsazZmPVqdN,这个功能太骚了，使用最多的就是我和媳妇之间的切换，媳妇和我一人一把钥匙，开车门就调好座椅，这哪是30万的车，明明是300万的      ,内饰,1,骚
6669,MmIwrCY74ENpGbkF,安全座椅基座都是设置在左右两侧，没人设计中间的，所以你的想法实现不了，而且是危险的。,内饰,0,
6673,8wcLAJplItDRiMBP,新的有所改进 可以去看看mzd 我也是看了后有点犹豫 。你说的都不是重点 重点是长安生产的福特全是毒车，包括之前生产的杠五，不过现在的新杠五嗅觉味道没那么大 做工提升好多    ,内饰,0,
6691,L0XC8mHbdqIs9Mk5,斯巴鲁的这些看不见的地方质量只能说是中下水平，电动座椅腿托调节也坏过，好在质保期内索赔了,内饰,0,
6706,QmZpqlCjE1aK78bY,森林人烧机油，异响，性价比不高，内饰扯淡，保养贵。你见过欧蓝德的毛病吗？论坛有吗？你懂的。,内饰,-1,扯淡
6724,PoF2qw04dnXUi5e8,1213的森呗。12的卖的可能少些。13的价格可能楼主又不合适。慢慢碰吧。推荐12的森。硬件配置一点都没降。13后的内饰是好了很多。但是车的配置低了很多。,内饰,1,好了很多
6742,M5bPmNzeQixq6hY3,个人感觉轮毂奇丑无比，棕色内饰感觉也不是那么的高大上，有点廉价的感觉，车漆的颜色还是很赞的,内饰,1,高大上
6743,wZBKGMYxqT5Nb2Vn,我不知上面森友们异响从哪来的？反正我没发现！实在要吐槽，音响、腰撑及副驾无电动座椅，其它？太好！太好！太太好！,内饰,-1,吐槽
6752,NH5YAOqVzBtmjUIs,我中午去看了12款的一样的其他二手车行，内饰简直差到掉渣，主要是换挡的地方，不是上下直线那种，是拐弯那种，好难受好难受的,内饰,-1,掉渣
6758,KxBc6glCTPLRkaIp,秒杀目前20万内车?太保守了吧！实话实说，除了外观、内饰，动力、超控秒杀目前40万SUV。,内饰,1,秒杀
6767,vByTbmoJiXjCEsxz,这俩车何来竞争关系啊？森林人的外形，内饰，品牌肯定和奔驰没得比。不过四驱及通过性能应该会比GLC强一些。还是想清楚自己需要什么吧。,内饰,-1,没得比
6773,5OqVzA83NW72GKt6,买s3主要是因为价格相对便宜，加速和内饰好点，我留着se的话s3可能会让给家人开了,内饰,1,好点
6784,p7k1ugZM8QvDWcF2,那简单，后排座椅装个Ipad支架,内饰,0,
6792,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,内饰,1,胜出
6798,U4eVpRvnL6gMHsf5,我随后发个内饰和三个面的外观图集贴...望大家给参谋一下...实在不行我再去ssss问问,内饰,0,
6810,pirhnZAc4Lvt1RIz,正常现象吧！就像加装一键升窗一个样，前排车窗升起来就是一快一慢。挺多这样的细节的,内饰,0,
6812,319FqepVfmKHwESl,建议你选个bba入门…xt真就那么回事！开久了 隔音内饰比动力给的更直观！,内饰,0,
6828,nw6WzPGfp0BqQkhc,5代森没在美国上市，美版刚刚只是出了个包黑炭版，外观、内饰黑色化并加了点价，网上能搜到，之家也有报道。,内饰,0,
6833,nkmR4T0EhfIqdjrL,有道理，大改款后会主推涡轮，还会用新平台，内饰配置各方面应该都会有明显的提升，现在只为了追求动力而加那几万块，但是其他都不变的话，确实性价比不高,内饰,1,提升
6843,0ARKOj5WeCF4NT6s,肯定是森林人啊，森林人是全时四驱加水平对置发动机诶，而且进口的材料就是比国产的好，这是事实，而且森有美国最权威的测试A?，不管是安全性还是操控都不是奇峻能比的,内饰,1,好
6859,HRf9bWKrGz4Apc7i,油耗市区一直14＋，已近忽略不计了。现在天热无所谓，天冷的时候温度开到最高一样有热风，座椅加热开着一起用么,内饰,0,
6865,NAugVsHQ2yeIGf65,杠5真心不喜欢，空间内饰四驱都不咋地,内饰,-1,不咋地
6877,7SgqlUrozsV4WCut,我也喜欢森，就算森内饰差点也不要紧，喜欢它的操控不在乎内饰。但担心后期才是重点,内饰,0,不在乎
6879,PyJ6DurIW2k1t9KB,我也喜欢森，就算森内饰差点也不要紧，喜欢它的操控不在乎内饰。但担心后期才是重点。常看过你发的小森贴子，说说你的感受。就怕小森常坏让人不省心！,内饰,0,不在乎
6883,O8sFvbcWE2XloJUe,内饰换红碳就帅的没谁了,内饰,1,帅
6885,0Eid2aX6GK4gyWuz,体验效果还是不错的，没啥大问题，配对简单。就是产品做工样子有点跟不上潮流。哈哈其他都好,内饰,0,
6892,O4Swl79GJ8x1qAV2,我不满意的地方是 没有座椅记忆功能，也没有发动机启停功能,内饰,0,
6904,aD86qrVujl1SIOK0,平时空调制冷快也够，其实不用也行，当然马云家也有加长版的排风口（专门对前排座椅下面的），装了又提高了不少，楼主可以试试。,内饰,0,
6906,kHjEW2ZGKvfTUnVM,把A柱那个内饰板撬下来对齐重新弄下就可以了，不是什么大问题,内饰,0,
6927,mQYSaxoLeviIfchC,哇，怎么做到内饰那么新，座椅重新包了么,内饰,1,新
6955,5cMIbiUrLS18WNaF,后座放倒，拆开尾箱和座位相连的带绒的内饰板，都是卡子固定，松垮垮的好拆得很。,内饰,0,
6964,hEwq1auzkImciQy6,内饰这种东西仁者见仁智者见智，奔驰G 宝马X6的内饰，也是简约的很。SUV的内饰本来就挺中规中矩的。,内饰,1,简约的很
6965,Y5PuSC1dLKBoWshi,宝得适 英国品牌 很好的 质量做工一对比你就知道,内饰,0,
7008,C9UO803eIsVgbEBQ,但是森林人的内饰和外观设计真的不敢恭维啊,内饰,-1,不敢恭维
7009,GRvHN2JFSw1aMh76,还是日本的做工比较好，美国的太狂野,内饰,1,比较好
7013,u4yFnxbjfrWpvhoY,后排座椅没有卡好，放倒重新卡一次～我之前也是这个问题，专门找了条烂路跑了7、8次才找到这个原因。,内饰,0,
7035,yLHmgl5XW98oZ7Mi,买菜车到是真的，其他烧机油、座椅开裂我没遇到。,内饰,-1,
7051,5Ph7TS26pBIOG8ru,楼主现在汽车行业的做工也就这样吧，很多汽车的地板都是用手撕的，边都不齐,内饰,-1,
7071,kTBHaAQf4gSeIO9s,嗯，不换不舒服。。主要看上这个配置和外加自带3G卡了。。说实话第一个那会儿的导航除了配置不行，做工真比后来这些好,内饰,1,
7077,5iYHodhey0UtF72v,网上采购或者去汽车装饰店，买一瓶内饰专用清洗剂，，抹布一擦就干净了，，，,内饰,0,
7110,nOmJseg5R8FIyTv4,还有调座椅的那个板也松了也不管,内饰,0,
7117,qIiPx01rCSwlKsjv,我的半年车，已经褶子了驾驶座椅左侧,内饰,0,
7143,SY4BevcZ7JVtlmnT,他们怎么界定的，我之前的卡罗拉是真皮座椅，开了8年了，都没裂开过。只有不是真皮人造革的才会这样短时间开裂，让他们赔。,内饰,0,
7147,4vOBqhuLNKAdpYiG,淘宝买的，找个包真皮座椅的店装的,内饰,0,
7155,mHMl4Za7kzn8cbC3,对的 没问题 只是原车座椅是下凹进去的 坐垫套没办法按平 不过安全带口确实比没装难找,内饰,0,
7180,YkE6BqKlPZ3o4tzx,这是什么配置怎么没见过这种白色座椅,内饰,0,
7188,OetJGFnpLR6uy4QM,我以前碰到过一回，发现是后排座椅翻倒后翻回去没有卡稳，重新弄弄就好了！,内饰,0,
7205,51GIS9Q0rfzBZsLA,有皮不坐套个套干什么。哪那么容易坏。要坐套子干嘛不买织物座椅的车,内饰,0,
7228,4NmTPBYqG1J3FCUo,上一代很多配置是车友们看不到的实在。这一代内饰配置多了。但是关键的配置却简配了。有点华而不实。而且显得没有上一代车型敦实。,内饰,1,
7231,3qmwcRgBIpXQuL1N,正常现象，我的提车没多久就开裂生锈，自己点了点漆了事，森林人的做工确实非常一般。,内饰,-1,
7233,vqt39TA1MUcjbg7B,后座垫的两边黑色内饰面板,内饰,0,
7246,ojEQTCkdw7VUzSXu,从买来就响，一年了，4S店也修了一年了，该拆的都拆了！找不到原因！把车顶，安全带，座椅，后备箱一切东西，全拆了，就剩个车架子，还是响。,内饰,0,
7250,spIcqzgmvNkoEjWb,用的材料不一样，放心吧。,内饰,0,
7268,ZGCfI4agPTlFDiW5,后排内饰板在使用时候最好把安全带扣拉到上头，不然容易摩擦花掉内饰板影响美观，严重的裂开都有。,内饰,-1,
7271,1U9sBS6zWmDcy8LJ,那不是调座椅加热温度的嘛？,内饰,0,
7280,qBnTOzmW7ucvilRC,预算有限就买吧，17款森只有高配才会跟16款有鹰眼的差别，对后排空间没要求CX5也不错，对内饰没要求欧蓝德也很好，奇骏也可以，就是性价比也不是太高,内饰,1,
7297,ETHSWqRC0tK5p2De,前几天去杭州，坐了一下荣放，底盘太硬了，舒适性跟森没得比，内饰也是挺寒酸的，噪音控制一般,内饰,-1,
7299,9iRyOkZLJ4Nte0QG,17特装就是16款2.5豪华的基础上多一键启动、电尾门、银色行礼架和棕内饰，没有尾翼的。,内饰,0,
7330,VuhZXlag6xvJGBLj,森林人除了内饰掉渣，其他应该可以完胜自由光,内饰,-1,
7333,IGiwEM2LdAh4BjSz,自由光的内饰也好不到哪里去……16款森的内饰提升很大，其实并不掉价了！不过自由光的发动机静音确实做的不错！,内饰,-1,
7362,0TxG2B39AFQjVgvH,指南者内饰糙 欧兰德内饰薄,内饰,-1,
7371,HCiNqA0eyk6ROn1L,精致的做工加上时尚的外观没有理由不喜欢这样的车车,内饰,1,
7372,TsFbjpgeq7aQcYDf,车头的标不错，内饰也好，重在材料上了,内饰,1,
7373,u9WZz83QAxkSiIro,细节方面到位，别的方面就更不用说了，内饰杂样啊,内饰,0,
7378,XnJ5GqlujdC7ky4x,外观细节上确实相当不错，品质方面不知道如何。,内饰,1,
7385,QmK8B0InbcLSApFt,如果单纯挑1.6自吸AT的直线加速是可以的，80以内，6AT不如4AT干脆。说要比比弯道操控？研发这两款车的细节都根本不在一个档次啦。,内饰,0,
7386,E4HB2rMKXWu3IpSl,收到货后跟原车件对比了，一模一样，做工也一样。机油滤芯和机油是不是正品很重要，气滤其次。毕竟跑几千就换的。,内饰,0,
7418,qyxFuEZQNSOfvIVa,用料绝对同级算好的，再加上原装导航，我觉得对得起这个价位的内饰，而且进口车用料还环保一些。其他国产和合资的内饰用料，那个气味呛人。,内饰,0,
7420,fI09lMYPG2teKBpA,老款就不讨论了，那个内饰惨不忍睹！,内饰,-1,惨不忍睹
7440,9gUq5RrnDPFmsBKH,个人推荐大迈X7，内饰配置秒杀百万级别豪车。,内饰,1,秒杀
7441,t7Zhn52UfxSKBOLe,内饰并非斯巴鲁的卖点  机械才是！,内饰,-1,
7447,yCJg1H2WIcUZed0M,看你喜欢哪个外观了 特装只有棕色内饰 尊贵有黑内,内饰,0,
7450,hjLq9RGpQJ3msr42,斯巴鲁的内饰的确不咋地，涉及水平停留在十年之前的水平。,内饰,-1,不咋地
7463,jyMDGB6QxVhY2LXH,森林人做工还行，应该是合资类汽车吧，设计上也是不错，达到了新高度。,内饰,1,设计上也是不错
7473,L5CjMIpfRS8NHEAi,做工也行，还过的去吧。,内饰,1,还过的去
7474,BeQJz2RqG3Zsg61L,觉得里面的部分，非常一般。内饰舒适程度不够。,内饰,-1,非常一般
7487,i9phtBIT7S8Ngfvl,然而这内饰又继续落后。。。,内饰,-1,落后
7488,FD1mqNbPKHyl2hk0,轮毂太丑了。。。内饰一股丰田味。前脸么。。我感觉都还是现款好看。,内饰,-1,一股丰田味
7490,k3KB9FY6gsLAcCXD,我要新款的SGP底盘和内饰 2.0T的动力，新款内饰还有提升的，质感比老款好点,内饰,1,有提升
7497,dzIErsFYWw94eiOC,外观不咋地 不过内饰真的提升还挺多电子手刹也有了,内饰,1,内饰真的提升
7539,nDOBFj0GYWi8sCP7,后排座椅 格叽格叽响怎么办  谢谢,内饰,-1,后排座椅 格叽格叽响
7581,3Adcw4nGBmZobO19,只有水温灯和油温电子显示，没有水温表,内饰,0,
7615,x501EpURkaVnIl6Q,就是有点抖，天窗有点漏雨，防冻液有点漏，座椅有点臭，内饰有点糙，有点生锈而已啦。   ,内饰,-1,有点糙
7646,BxLlVbcpT3fwXNh8,同时搜索欧蓝德断轴，欧蓝德抖动，欧蓝德自燃，欧蓝德空调问题，欧蓝德座椅臭味    ,内饰,-1,座椅臭味
7653,NxRMFItJYKVWelL4,座椅是日本过来的吧，这调节把手在右侧，为什么不找日版副驾驶那侧的座椅呢？,内饰,0,
7720,vqaIrjURK0c7me1i,我自己是森林人车主，现款途观L也开过几百公里高速。总的感觉途观方向盘比较轻，内饰科技感高，整车也比较扎实，但是1.8T油耗不低，视野不如森。保值率还是大众好一些，不过看你更在意什么了。,内饰,1,内饰科技感高
7742,kqVI0reC2oWhndiM,我试过新XV，隔音还不如森，坐进去内饰有廉价感，底盘是比森整，如果不是预算问题，肯定选森，不带犹豫，XV我当时根本就没考虑过，一般都会在傲虎和森中间纠结，所以还是加钱上Q6吧~,内饰,-1,内饰有廉价感
7755,A4OsfQpNUd5TkyJ7,操纵好，底盘高，中度越野性能强，转弯半径小，es系统非常强，油耗低，中控差，内饰一般。2.5es值得购买。    ,内饰,0,内饰一般
7756,TItz9kfa8BdH6NqP,操纵好，底盘高，中度越野性能强，转弯半径小，es系统非常强，油耗低，中控差，内饰一般。2.6es值得购买。,内饰,0,内饰一般
7766,5vxzPMuGWe8YjNhT,感谢楼主朋友的热心分享我的爱车不是底盘有异响刹车也不异响就是内饰里面会有，车内后视镜,内饰,-1,
7804,JMN4AdipXzDvLyYC,真实车主给你的答案：操控非常好，视野开阔，可适度走烂路，车没什么小毛病。不足是座椅舒适性一般，内饰较普通。油耗只能说一般。,内饰,0,内饰较普通
7819,tWekGMPpKu86X4o3,全时四驱，无论是暴雨还是晴天跑高速稳稳。视线好，重心低高速过弯较爽，油耗低。缺点，内饰太L0W，还偶尔有异响，车漆薄，软，中控山寨，音响属于能响的水平，4儿子店少    ,内饰,-1,内饰太L0W
7825,6AXrSVnKNCUgLl43,车是好车，开坑坑洼洼的泥路非常给力，适合跑烂路。油耗不高，外表平淡无奇，平庸无比，内饰渣渣，不如5万块的国产车，视野超级好，调好座椅秒杀一切SUV。中国区的4S店只顾赚钱，不去建设品牌，导致售后服务差，配件被日本垄断，换件超级贵。以上就是优缺点，如果不在意平庸的外观和渣渣内饰以及高价配件和保有量，你可以考虑。,内饰,-1,渣渣
7867,bUS6c5gvlBJMQfYp,森林人开起来很好开内饰磕碜了点是真的还有高速风噪确实大车是好车，但对应这个价格还是略贵了,内饰,-1,磕碜了点
7877,0MY9wCZARDdIQlq3,朋友，森林人论坛是有名的自黑精神。因为森林人同价位除了内饰和科技感较差之外，其他方面大部分完胜。当然缺点要告诉你:1-起步噪音大2-高速风噪大3-耗油不低4-知名度差5-科技感差6-内饰低档7-保养价格比宝马X1还贵一点，朋友的X1小保养600一次。8-全时四驱满大街都是再也不能装X了,内饰,-1,较差
7901,4yjh2d5ANRFasXoU,优点内饰比森林人强不少，是斯巴鲁最高的内饰级别了。空间大很多，动力的话建议上2.0T，顺畅性好很多，国内没有北美的3.6R自吸版本，不然更爽。缺点提速没有森林人快，车大小和重量决定的。同级别越野能力还是不错的，对于雪泥，非铺装路面都一点问题没有。价格高于森林人。,内饰,1,比森林人强不少
8037,EZVwqPRzrl9UWGHb,Q5的***当然高于森林人，外观内饰可以吊打森了，但是以下几点也要留意： 1 国产的奥迪 Q5，传说内部味道较大，只是听说，介意的请自己去体验； 2 现在的 Q5，托森中差大概已经抛弃了，四驱还叫 quattro，各位看官自己体会； 3 Q5乘坐起来内部空间横向比森好，纵向不如森，轴距较大，主要是前悬小（宝马也是这样），18新款 Q5L应该空间可以了；,内饰,1,
8085,sViJCnh5B8lmDdGr,这就是斯巴鲁的定位，这次新车的设计完全就是酱油位，但外观仍保持偏硬的造型，内饰更让人能够接受，特别有后排出风和USB充电，再加上空间也大。中国市场一出就预定！,内饰,1,保持偏硬的造型
8087,Rm1KHgx06zYCO45G,单纯的外观控来说的话，的确不像换代应有的水平，看看其它数据出来后，再做打算把。 内饰说实话，还是如此的廉价的感觉 虽然买车外观和内饰不是重点，但如果在追崇驾驶、操控、品质等其它方面的优势的同时，兼顾一下外观和内饰岂不是更好？毕竟90%以上的用户，还是注重外观和内饰的，我也不例外！ 如此看来，我觉得斯巴鲁可能考虑到老车主的心里，不让老司机有太多心里落差，不然真的解释不通啊,内饰,-1,如此的廉价的感觉
8089,NVulUPCWjw2id7Gb,只能这样想了，为了照顾老车主的感受，不过对斯巴鲁是真爱的人不管外观内饰多丑都会买的不是吗？！    ,内饰,-1,多丑
8095,dQuhg5vNUnPOtEGV,除了国内的猪大肠，rav4一直外观内饰吊打森林人。,内饰,1,吊打
8097,etJ1j8HEMpwBAYf9,什么颜色 外观内饰保持如何啊    ,内饰,0,
8104,5SuJ46kC8vEIwqUX,完全没有可比性的两款车。途观，属神牌，国籍出身高贵，配置高，动力强，外观有面子，内饰经典森林人，小众***丝品牌，国籍出身低贱，配置低，动力一般，外观不符合国人审美，内饰简陋森林人比途观多出的是:操控、视野、四驱、可靠性，这俩车风格完全不同，不知你纠结在哪。,内饰,-1,内饰简陋
8106,YaRMtmu9cVynQg4p,以前一哥们总结的，二十万的外观，十万的内饰，五十万的操控。,内饰,0,
8111,nyJGzFRm2ICPx8w9,与其性能、外观、内饰，其店内服务最差、最差了。,内饰,0,
8191,MNlbU4WAzI03CLHk,这内饰怎么这么chou？科技感也是一如既往的差 ，只是新增了后排空调口，电子刹车。为啥我觉得液晶屏那里反而复古了呢 。前网辨识度很高,内饰,-1,科技感也是一如既往的差 
8355,tJcReuFVi0LmQMqY,欧蓝德最大的缺点仅仅只是做工粗糙，抖，毒座椅，空调，小毛病多保有量少没配件，噪音大，油耗高，动力一般般而已，这车最大的优点就是有个车盲铁粉。    ,内饰,-1,做工粗糙
8382,P6yuz1BJ8siSwkoZ,更大的后备箱更舒适的座椅更好的公路操控性更好的内饰更好的隔音吧。除了通过性比森林人略差以外都要更好。其实傲虎属于旅行车。,内饰,1,更好
8384,vz920JOhQeTS7EuB,后排和前排用的材料都不一样，自己去体会！,内饰,-1,
8389,9ZjyYQiVga2bFl8R,cdx内饰不错科技感强，森林人空间大视野好操控很不错，所以我选择CD-森,内饰,1,不错
8404,MYuzTglt7SP0oAam,后备箱大，全时四驱和日本进口。就这几点。自己在日本呆了四年，觉着日本造是精细的代名词，前一辆福特让人有点失望了。没想到小森的内部真是糙,内饰,-1,糙
8410,nQZVa8JoTNvAxqPI,菲罗多不好，做工太差。,内饰,-1,太差
8425,eWy1bkC4ntq7Nv8s,效果好就行了 要做工有啥用,内饰,-1,有啥用
8441,ASJNMCtLF3Hym4R7,早上找到一瓶以前买过的龟牌泡沫清洗喷剂。当时为了搽座椅。刚拿去搽发动机，发现海蜡一下子就去除了。好方法啊,内饰,1,
8443,Z2SaCbMBIe6mP1Tu,内饰虽然这个价位用料还可以，但设计感土土的，内饰能第一？不可信,内饰,-1,设计感土土的
8453,zD3wcxaCLtZFAUE1,真是晕死了，还能咋办。。看看这个材料用在哪个部位吧，只能自求多福了,内饰,0,
8462,dinluLVNyIROW46h,座椅支架有一部分是铝的，机盖和发动机是铝的，其中座椅支架导致调节出现问题，我已经索赔换新了，下摆臂是合金的，不是铝的,内饰,0,
8475,7izmSPlZgEcN1uxX,内饰第一，也才4.3分，说明其他的车主对内饰比较在意，反过来森林人的车主比较将就,内饰,0,
8482,fOwYctzkSjX4NGK7,底盘从新设计了，材料提升，结构调整，一体式纵樑，刚性提高70%，，，我换车还换森林人（一定要性能版）,内饰,1,
8519,Sw1Vudm8BaFy3MPD,我的12款的也有这个问题。去4S店检查，说是时间久了座椅调节结构缝隙大了的原因。换新的老多银子了，就算了，这么用吧。,内饰,0,
8520,oPxC892cIK1lefZV,后窗电加热是15分钟自动关的，座椅加热没有，会一直热下去。,内饰,0,
8522,TuV1A3EJC9pKy2Bq,2.0 豪华的居然还有后排座椅加热 ？ 后加装的吧,内饰,-1,居然
8552,flgPL0a7JEOz9jvr,可能是材料问题，或者海运时没做翻修处理，去换吧,内饰,-1,
8561,9XrpzGCvDB18LdkI,内饰清洗剂往上喷，拿湿毛巾擦，反复多次搞定，我每年清洗一次，天冷基本不开窗之前清洗。,内饰,0,
8592,Rhc8C36kKVsSJxDv,保养如果始终在店里做的话常规480一次，大保养一两千都有，同等水平不算贵，如果有一定养车知识可以在外面自己买更好的材料保养。原厂配件确实不便宜，但这车一般不坏。,内饰,0,
8611,NBErK94D65cSl8LW,途观保值逼格高车漆好隔音好底盘扎实内饰德味没有异响维修便宜，为啥买森林人还多交十万块的税……楼上推荐森林人的要不是伪车主要不就是庞大派来的托,内饰,1,
8647,KRp8MskWhD3cgYzN,总结得非常好。还有几个好处：操控好、视野好、不是街车。缺点也有但都能忍受，就是轮胎容易扎，能换一个全尺寸备胎就好了，再如果有座椅通风就完美了。,内饰,-1,
8687,PfkrTbFpsh2XyR41,做工好 …外形好看用拓乐！,内饰,0,
8702,z4MfABHdN962vTQu,这个座椅包裹性太差，可能考虑老美屁股大,内饰,-1,
8712,8tpiqgCShwvrWb6Y,外观和内饰都好漂亮，喜欢！,内饰,1,喜欢
8716,M6LQCcU0kgVFnEvo,外观拉风，内饰精致，动力充沛，真的不错,内饰,1,真的不错
8753,2QbFuE5fO139mVMR,2016款全系配置有ISOFIX接口，买儿童座椅要记住买这个ISOFIX接口就可以使用的，,内饰,0,
8759,aog1f683ytqmV9Pr,其实现在新出的XV 底盘 骨架， 都很喜欢。就是内饰 看了 无论设计，质感，我的感觉也是跟你一样。我是非常不满意。还不如现款。轮胎噪音 大不大？,内饰,-1,
