,content_id,content,subject,sentiment_value,sentiment_word
4656,xQt7T8MLraoDNJ29,下半年很可能会换代，消息一出来，老款就肯定会便宜了。如果老款和新款发动机还是一样，没有用上xv的那款高压缩比的增强版，那我觉得买老款乞丐也未尝不可。哪怕是乞丐，配置也是非常给力了,配置,0,
4665,tK89eiWkxvFzUrJu,亲，安卓版的你自己看看，自己找找看看参数，因为跟手机一样，如果你要手机快，你感觉？安卓导航也一样，同样道理,配置,0,
4680,dx3TzaluHpIsUNEZ,因为在美国斯巴鲁便宜啊，性价比高啊，不然谁会买。除了水平对置全时四驱和ES，没有吸引人的地方，渣渣内饰，渣渣配置。但是真的便宜，性价比秒杀其他品牌。中国贵40-50谁买账……,配置,0,
4687,5NAaS7wFxpk4X0n8,你是哪里的？什么配置啊？,配置,0,
4700,QqV8S2RtEnYof3TH,淘宝搜森林人安卓导航，好像有专用的,配置,0,
4713,7n8PGgOWMpouKD2b,广西柳州豪华导航版的,配置,0,
4715,zF8Voafl3QUrNPbs,闲鱼搜森林人导航，安卓系统的专用,配置,0,
4733,NVa6QI9uys1qwHkY,10款小森2.5豪华导航版，开的比较少至今才不到8万公里，除了自己的问题就只有一次大灯清洗装置的盖子掉了一次，再无任何毛病。,配置,0,
4736,2Doajtw937T8AHfU,什么配置的，排量多少的,配置,0,
4737,ixVel2FmdOHgsEpS,广州有，我的是2018款时尚导航版包牌落地价273600,配置,0,
4739,7OHb0PIKuhN6ia4p,16-18款外观没什么太大的变化，现在还有些地方有16库存，那个优惠更大，经常遇到有些人说自己了解这个车的配置，结果什么都不知道。。,配置,0,
4748,956G1jAQV8hl0asJ,今天发现飞歌有款GS1的安卓导航，森林人可以用，请问有装过的朋友没？,配置,0,
4755,sSrPCAtNGUoIqmZj,中控台靠近玻璃位置的俩个高音喇叭，换掉，可以提升很多,配置,0,
4765,BNgpe2QKnm9ocv1d,直接手机导航，又快又便捷。,配置,0,
4788,DLleKfnHyhja2RS0,看楼主自己拆过中控，请问中控面板是不是可拆分为出风口、导航、空调旋钮三部分，并非一整块，更换时难道就不能用原车出风口面板，只更换导航处面板?,配置,0,
4792,08aDjq6INsPQpcnJ,有的，到国内被改成导航机了，我当时买车时候原厂cd机也同时给我。虽然改了导航机但是dvd功能还能播放cd。,配置,0,
4795,e3BxbTip5LPrKQv7,那边多少钱，2.0时尚导航版,配置,0,
4799,5labmWvxAMLd6z1k,那个USB是用来插U盘听歌的，要充电的话从中控下方或者扶手箱引出即可,配置,0,
4819,20el1LANQKRd83sX,非常神奇的是，真的搜不到，无论是搜酷威导航，还是搜航辉，无论是搜店铺，还是搜宝贝，都没有。只有一个航达辉。淘宝的流量是定向分类的，每个人搜索显示的结果都不一样你还是直接给地址吧,配置,0,
4820,4K3prqaLn1t7E89S,逐渐坚定我换导航的决心了,配置,0,
4824,yQwLlDRh0fY2UsdH,内饰配置方面怎样手刹后排出风口棒棒糖钥匙这些怎么样了,配置,0,
4829,JyukS3hvmHMWdYps,我现在就用手机，车载导航基本不用。,配置,0,
4836,XIcY19s0jLebJ2Pp,确实可以从中控看，挺好用的,配置,0,
4842,bMjxECNgJYhOfv7c,换回原厂cd用手机导航,配置,0,
4845,nUBiaIY2emPuhdvX,这个挺好的啊，我把导航换了，换成了这个,配置,0,
4849,B75TgGfWiZlxDhVE,可以，但是现在的导航都不能区别区间测速。,配置,0,
4859,hHEmMwaSLx0pfVgt,收音机，可以切换到usb或者AV，或静音，导航的话，如果是四维图新，点击屏幕，出现菜单，点功能，右下角选择项，退出导航，,配置,0,
4864,UgTDQid4YKfyB8N7,面板和主机一体的，带空调出风口面板的。配置就是2G内存，32G闪存。闪存是16G装系统加16G板载。凑合用着还成。没法拍照了，我的爱森被我老板开走了，昨晚他的大切在路上趴窝了。囧。,配置,0,
4903,1CoKe9PJXBca4EIH,当时不懂，看网上车评评价不错，其实这个车性价比很低，配置简陋，到处异响，卖个15W差不多，高了不值,配置,-1,配置简陋
4913,IQFqVB4zoWrvl6g2,坐标上海2017款的森林人肯定有。价格也比18款低2万。但是只有1-2家有库存了。我浦东的看过就没有。但是老款灯不行。。还有小配置差一点。,配置,-1,差一点
4923,JAMPWgYTr1pezq3R,对比一下看看配置，然后试驾一下，适合自己的需求和审美就行,配置,0,
4928,fk7SCqhOuzNZ5J3t,一切都正常，导航速度不对那个都有，和手机性能有关，不用担心，回去检查底盘胶套，注意观察是否烧机油，渗油，然后看看正时皮带是否老化,配置,0,
4930,qJI1C6YghGDuiKyW,算了，还真找不到这车型的导航，大小有牌子的都没有，剩下无牌子的又不敢下手。有的还不认得，说你这是江淮的什么车，搞笑。,配置,0,
4932,hV7PT50BkotXM2qw,安卓导航音质很差，不如原车的，建议换建武主机，要用安卓导航的话再加个安卓导航盒子连到主机，这样音质是建武的，导航是安卓的，是目前最佳方案。,配置,-1,很差
4967,0mdC32xabqOkF5sZ,还有后备箱顶棚里面的倒车雷达显示屏的线，这个松了也有异响，后备箱里两个轮毂和底板连接位置，有两个小长盖板，这俩盖板也会产生异响。,配置,-1,
4968,OL0NqgRxIZe9tjhG,选森林人的都是不太在意内饰和配置的说实话新款森林人我还真不喜欢现在这个大小正好要不是老婆反对我就选xv了,配置,-1,
4982,aTDLIywnimlBYsCz,我基本是以GPS速度为准。GPS速度与车载测速雷达速度一致。车辆有个安全是时速设置，实际速度要比表显速度慢一点,配置,0,
5014,QUb8ZVe6nJl7GsF5,U盘播放的话，屏幕上有曲名吗？目前用蓝牙播中控上连歌名都无法显示，真恶心,配置,-1,
5030,wOiIxasqPQj7ZNog,2013款非导航版车型所配备的都是原装的CD机头，音质比庞大加装的导航版机头强太多,配置,1,强太多
5035,TRYWevUaFI1nMEtg,一般吧，四驱不如Q5，我是2013款2.5升尊贵导航版,配置,0,
5047,Xg8rJqKHovkmpaQu,是2.5豪华导航版，2018款,配置,0,
5056,PysvUA2kacCMJX7q,正因为贵，所以庞大集团就把原装的取消换上国产的***导航，生财有道啊,配置,0,
5057,evt1zkEVFh9GxujX,拆中控台不麻烦，本坛有帖子,配置,0,
5058,REBzmlIfC4UXAnKg,好像是日本国立就没装导航，到港才装的，雷达貌似也是后装的，这个倒还成，现在就是利润最大化,配置,0,
5064,ews3Y5ZlqWXIR0rk,在日本生产的时候就不要这个配置，就可以省了原装导航的成本，换一个国产的成本也就1000多元，一台车光导航就可以赚7000～8000元，庞大集团没有把心思放到怎么把车提高销售量做好售后服务。,配置,0,
5072,P8DYlb7fNky6cUB0,你那图片就是安卓导航啊。国内便宜多了。进口车没用原装导航就是地图原因啊。,配置,0,
5085,L1Kz93OXmvYEbDcF,到了国外你才知道，所有的配置都是噱头。安全才是王道。,配置,0,
5092,p3EWJgZs9VURXdxB,对啊，座椅不好调舒服，中控接受不了，最终上了傲虎，空间倒是觉得森足够了！,配置,0,
5102,rXdaBM4uwG8oIcmN,看跟什么车比，同级别操控不敢说最好，但也算出类拔萃的，四驱能力不弱，动力勉强够用，舒适、隔音、配置都比较一般，空间还可以，保养不贵，配件不便宜，新一代就要发布了，可以关注一下,配置,0,
5104,W164cigTtNRrl27f,需要中控小彩屏一个，有的回复！,配置,0,
5115,EOZovq4jeIztkn36,不带，富士通天导航，好像是凯立德地图，无法自行升级。,配置,0,
5128,GwRdVX97WgpUFziS,你要说车外的车门底踏板，全系都不配置，如果说是运动刹车油门休息踏脚可以有运动款的，不过那个要定，或者自己加装,配置,0,
5129,COX8ekrnj2iYTPqb,配件贵啊，我就撞了一只鸡，花了4000多，雾灯723，雷达1400，前杠2200,配置,0,
5131,UiAPK3WoTSZ2HfCN,你是撞坏了前杠雾灯雷达，就是撞一头牛也是这么多钱。这前杠和雾灯价格放到合资车里都不算贵。雷达修配厂50块钱一只。,配置,0,
5132,5e7Nq0YnACk4bIVM,雷达你后配的吧？你可以选择不安装了，有图片没，你撞的还算轻，大灯没有事，大灯更贵,配置,0,
5137,vR6mPGF2MIAOz3ht,雷达探头：180元/个（4S价格）,配置,0,
5161,nlv6s3HCS8bcfRVa,我有倒车影像但很少看，主要看右、后倒车镜和听雷达声。,配置,0,
5168,UEJb0c5keFuC3pLw,我14款20肉森落地都快30了。。。。是真的啥配置都没有。。。现在便宜很多了,配置,0,
5194,5IxYym816h0k93aM,这是2.0的？仪表、中控小屏都是彩色的了？,配置,0,
5205,iz3rRuwpbAdqF6CE,变化不大，还得看内饰和配置了～,配置,0,
5309,Cp6GD8rdXRLzM1mK,知道我们这4S店怎么解释为什么不是原厂机头的吗？说是日本原厂导航涉及到国家安全信息，所以要到国内安装其他导航！,配置,0,
5310,dRJ9TKSDHPohb61G,坐等楼主分享效果，我买了中控橡胶条，主要为消除异响的可能性,配置,0,
5312,hGOFr2UqYTbSJK3Z,出17款森林人（目测4代森林人可用）中控遮阳垫，原车脚垫，丝圈脚垫各一套。有意的兄弟请私信。,配置,0,
5323,IzWXtiVrnSNf2uUH,外观没啥经验，看看动力配置。如果没啥改变，还不如抄底老款,配置,0,
5344,QHq9lBAg6TVp7kf3,这三个车比较肯定是森林人故障率低、油耗低。为什么不考虑奇骏、RAV4、CRV、欧蓝德、CX-5、探界者之类销量不错、口碑不错的SUV呢？价格比森林人同配置、同排量便宜几万块呢。,配置,0,
5361,c0jZSR5YGsevI89X,新款2.0好像只有混动，自吸只有2.5。以后只有这两款动力配置了。,配置,0,
5364,dFkYJv8nq5L4jzXT,可能国内会保留2.0入门版配置。庞大应该会换掉中控,配置,0,
5368,c7q0sRAbE3mvptiW,不明白为什么庞大要换中控，难到新的中控庞大不花钱？,配置,0,
5404,qbCKrtnQj78ziVfO,作为曾经的斯柯达车主表示，这辈子再也不会买斯柯达的车了。简配太厉害，而且全是你看不见的地方。万年不变用的全是大众的技术，自己没点特色，还一个劲鼓吹自己比大众性价比高。理工男的我不喜欢这样的车企。要便宜我直接去买国产车，要主流我直接选大众丰田，要个性我选技术派的马自达斯巴鲁，要内饰我选法系车，实在想不出来斯柯达有什么能让人提起兴趣的。,配置,-1,简配太厉害
5489,M569iZRE8FOlqSXv,4s店里面有配件，汇利堡多功能显示器，装在方向盘左边空调出风口下面，完美替换原车饰板，那个东西不错，可以考虑装一个，价格我记得700左右包安装,配置,0,
5596,J9xadh52PwlneXNR,外观看个人喜好给我再选一次，我绝对选傲虎..起码车内配置不会觉得恶心...我现在森林人没后座出风口.家用硬伤.座椅包裹性比傲虎差.内饰配置比傲虎差..要不是当时傲虎还没出2.0T..3.6那台订车都得半年多..我早就选傲虎了.,配置,0,
5610,SrKU8DzEew4pf9mP,出个人一手13款2.5斯巴鲁森林人15年1月上牌，落地32。2.5豪华版，水平对置发动机，全时四驱，定速巡航，电动座椅，座椅加热，电动折耳，行驶5.5万公里，油耗9个多，全程4s店保养，无事故，车况极佳，动力充沛。加装远光Led大灯，台湾SJ尾灯，日本柿本改排气，胎压监测，行车记录仪。青岛看车 懂车爱车的朋友不要错过。保险到19年2月。明盘价18.5,配置,0,
5613,c7mlau0poQBgj1rZ,就过了一次户，新车五千公里入的手。无改装，只加了底盘护板、刹车顶，加过音响做过隔音别的没动过    ,配置,0,
5643,K4LMXT5Pyz1IN2Yd,森2.0T和傲虎2.5运动导航版ES价格差不多，傲虎配置比森林人好很多，但动力2.5和2.0T不是一个档次。看你偏重哪方面   ,配置,1,
5655,bl6uYUotPzXfc7en,除了外观一样，其他硬件配置基本都不一样,配置,0,
5708,LAb3PqutJYXjZsBd,我的车是2014款2.0自豪，不是彩屏，就能显示温度，油耗的哪种小屏。   ,配置,0,
5714,rdkv3F4CZ0tOxS9Y,你去试驾一下，操控、动力和视野方面小森完胜，再看看配置，小森基本上不用加装什么，也都有了，反正我是选的森林人。,配置,0,
5743,d4gu03wcE5Qz8mUD,这个买车真不好说，各有优缺点，正所谓萝卜青菜，各有所爱，买车的话最好根据实际的需求去选择最好，特别是功能配置方面，这是比较重要，当然试驾是比较真实的感受，一般有钱就买好的，配置高的，不然的话买相对实惠一些的中配或者中间价格的比较好。,配置,0,
5750,UXgH4CEu0bkAIZqV,驾驶体验，油耗，四驱能力，价格，品质，空间，配置，眼缘等很多因素，都是选车的参考依据，但每个人的侧重点不一样，所以没有最好，只有最适合,配置,0,
5753,Ydqf0GpFie1J7KgS,说起来，确实部件比较轻，手能摸到的地方都感觉出来了。我16款时尚，后备箱备胎上盖板、周围泡沫和雪白的隔音填充物都很轻，而且没什么味道。内饰板的塑料也是又轻又软，仪表台用的发泡塑料工艺感觉和很多国产合资不太一样，感觉偏硬一些，没发那么软，新车是有点味，过几个月车里确实很清爽    ,配置,0,
5756,kJxbjpd9fq7HhKMt,你好，看配置和款型吧，这个价格和优惠力度，收费标准就需要看你当地的情况了，买车不建议只看一家的情况，有的店价格和实际收费标准不是很好的，建议多问几家做比较，同时问问身边的朋友，听听他们的建议，或者看看汽车之家的车友真实报价做个参考，另外正规汽贸的价格可能相对好一些，车源也靠谱！,配置,0,
5827,gC7aoULS10T2Xbz4,据说九月份，还是建议你等待，配置提升不少，空间也有所提升！车本身就是易落伍的物件，还是买新款！,配置,1,
5831,YFqx9ZWP6Q8V3imE,我一般空调滤空气滤都是半年一换，原来空气滤每年一换，半年保养的时候气枪吹一下，后来看到文章说气枪吹不好，就直接换新了，反正也不贵，赶上JD活动囤一些，自己动手换也很方便，空气滤曼牌C2201，空调滤品牌型号很多，价格也各不一样，自己看着选择，机滤我一般买WIX 57055,配置,0,
5833,kh2fM1b7iYwOAUJC,其他也没装啥，就装了个行车记录仪。膜也不准备贴了，貌似本身就是隔热和防紫外线玻璃，我看网上有人贴膜，贴的时候加热貌似把前挡玻璃整开裂了。差速器和变速箱护板，底盘装甲也不搞了，平时跑的路应该没必要。,配置,0,
6065,XOjck6G0gVl2ya1q,2.0时尚是新增LED大灯，右侧影像。后视镜和天线改为黑色，9、10月到店。论坛早就爆出配置单了哇。,配置,0,
6103,CBrdXwisRZ48mntH,现在用手机导航方便、准确，而且不用像车载导航那样经常要去升级！车载导航都要淘汰了,配置,0,
6116,nQmESgDGOhtZ2Ce7,到2016至少配40% ，再加一年，再贬8%，裸车价，因性价比太低，再下浮点，如果是导航版，再下浮1万元,配置,0,
6133,6LnYKtzH5h2WcRoI,我是10款，导航还是ce5，你的车应该用不成,配置,0,
6157,bNUdo2um7T9BCqVH,主机导航垃圾。怎么不是通病？,配置,-1,主导航垃圾
6183,N6WkFQ4wqOZ5l1BJ,多2万上2.5豪华导航版。,配置,0,
6210,jcKNMsfSPxu5A43g,恭喜，车很新，导航换一个建伍的吧，音质刚刚的,配置,0,
6235,6uegnvcPTF7BlpsW,分段式什么意思，我刚买了一辆2.5的森林人，不知道是09款还是10款，求解答。豪华导航版的    ,配置,0,
6466,NmKCtPip1ZLagMUj,那倒车影像就用不了了是吧？    ,配置,0,
6484,OGLzlHTMtagchxbR,XV拆下的不支持倒车影像功能，和你装在什么车上没关系，是主机不支持   ,配置,0,
6498,Ed51DFvrp8TyYPNu,你好，这个说明书上的侧面影像还能看前轮吗？我看图片有。但很多侧面影像装在后视镜下面，照不了前轮位置呢。,配置,0,
6522,GB4Fgir8vRuUhqZm,是在4.3寸的，导航上面的那个液晶屏上显示的   ,配置,0,
6527,XxeTJILDfyn3C5ab,推荐建伍或者先锋，不过都没导航,配置,0,
6551,pwhjO5KWGlLiuBYk,你说完CRV我立马去看了新款，除了尾灯夸张了点，其他还不错，底盘看着比老款高了，换挡杆的位置嘛…也许不舒服？没试驾还真不敢下定论，不过要是和奇骏那样，从顶配开始就砍掉导航功能，加入carplay，让用户使用更新方便的手机导航就更好了    ,配置,0,
6591,WcDEvFSgipd9tl8G,侧方影像有个毛用，不如20块的小圆镜方便！全系LED随动大灯算是良心，ES的钱还不如来套好轮毂，能选配坚决不要这个，依赖电子设备久了，万一哪天失灵就玩大了，选这车要的就是驾驶乐趣，最后又整个半自动驾驶...,配置,0,
6611,jqwdRJN2AgCVu0of,还是手刹吗?图片不清楚，请确认下是都更换了电子刹车,配置,0,
6633,68ljmN1Ly0sVgOSr,嗯嗯 我车有360全景影像 倒车有大屏显示之后停车动车都有短暂全景视频显示 就是不知道过窄路有没有开关控制全景视频显示 今天看朋友奇骏有这功能所以来请教各位    ,配置,0,
6648,ECGobPqVK1OwTzXA,我是后加装的360全景，逻辑是这样的：打右转向灯显示全景和右前轮图像，打左转向灯显示全景和左前轮图像，挂倒档显示全景和后摄像头图像，倒档切换到前进档，保留15秒全景和后摄像头图像，行驶中连按两下双闪，显示全景和前摄像头图像，再连按两下双闪关闭全景，回到导航屏幕界面。,配置,0,
6652,dJjCMhXRFytaK8NE,16款 2.5豪华导航 7000 公里，无事故，无碰擦，南京,配置,0,
6657,hOL3gwQzAVx4Z5vi,我买的是纯充电用的，不可以连接导航主机，你可以买可以连接导航主机的模块来装。   ,配置,0,
6695,vcRDXztC2VO5BWHd,越快越稳不存在，方向盘沉主要是看配置。约家用化的车，约是会有这样的配置。当然，价格得到位~,配置,0,
6704,M2AD6eomk3BvRjV5,森林人最坑爹的就是这个导航仪。,配置,-1,坑爹
6723,PoF2qw04dnXUi5e8,1213的森呗。12的卖的可能少些。13的价格可能楼主又不合适。慢慢碰吧。推荐12的森。硬件配置一点都没降。13后的内饰是好了很多。但是车的配置低了很多。,配置,-1,低
6730,vNHLBh7KTkD0etfU,捷渡记录仪。原车带导航吗？飞歌的有专用的,配置,0,
6733,VgshTA8ZXrfjmB0N,要是能开发个导航接收模块就完美了,配置,0,
6737,DTZFaIM5NcrH8LdA,看的很合适，不是道导航能用不了,配置,1,合适
6755,JpFLwe5B1E4qAlKr,只是增加那个防碰撞系统的功能，其他配置稍作优化，整体不变,配置,0,
6779,E4NZxXC5kGSURt93,我也在新车1-2月亏过电，估计有两种可能，一种电瓶放置时间太长，再加上开的不多，电瓶性能不佳，第二就是导航问题，我的导航也是外加的。,配置,0,
6783,4gWUAqGp2NuboY8w,2.0时尚导航版本钥匙是不能控制尾门开启的哦！,配置,0,
6788,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,配置,1,胜出
6793,kMBAJ8SmQiV3KCb0,图上是改了大灯。具体还改哪了不知道，不过应该是在2.0时尚型车上改的。主要配置看2.0时尚就成了,配置,0,
6794,tCMfrKIiJm13kDwU,配置上我这个有换挡拨片和大灯手动调节和网上有点差异,配置,0,
6795,3n1quRswHI2WC9TN,应该是2016款2.0XT至尊导航版吧,配置,0,
6831,nkmR4T0EhfIqdjrL,有道理，大改款后会主推涡轮，还会用新平台，内饰配置各方面应该都会有明显的提升，现在只为了追求动力而加那几万块，但是其他都不变的话，确实性价比不高,配置,1,提升
6838,9snoa6h37xzuw4AT,用导航也会走错路，难道用指南针指着一个方向走？会不会撞墙？,配置,0,
6845,pdMVzrDojXCJGkOi,哥们，这款配置不是电动尾门，那按键只是解锁而已，还得用手按一下尾门锁的,配置,0,
6866,IwnTNqvkcpBehJ5K,奇骏合资车，同样配置的话会便宜一些，看预算喽,配置,0,
6867,UA6Cut0v1IkegpQc,楼主说的是事实，486车主何必大惊小怪呢 啥车都有优劣。 除了楼主说的之外，导航主机一定是吐槽共识吧,配置,-1,吐槽
6872,PUZvhEF2zdKgT9Xf,车是哪里的 意思 配置 心理价位是多少,配置,0,
6874,g5oYR6tr7vyfbXeV,杠5三大件和新款配置丰富也还省油让我心动。后排硬伤呀就不知新款后排可调有没好些。个人注重操控所以两者之间参考！,配置,1,丰富
6924,heBdUzg78TPvnDAf,我想海淘中控，所以面板得自己配,配置,0,
6925,d9kEWLHatijYgFeG,另外问一下，916手机映射后支持手机内安装的高德或者百度导航吗？,配置,0,
6931,AKyekFZz8MOslGtm,我用车基本也就是上下班开，不到5分钟的车程，有时下乡游玩，出个小门什么的，至于配置到是没有什么硬性的要求，主要关注的就是车的质量和维修。,配置,0,
6933,j3qkQXBsenbDgopx,动力是最大的主动安全配置，有可能的话，在其他方面降一点，都要保证动力,配置,0,
6944,28NPukinbVm7clf5,13豪华非导航版，没导航,配置,0,
6950,AksO6UxuCyvYS5D7,够用，不差钱的话就2.5抛开动力不说还多不少配置呢。,配置,0,
6956,gv3GSnVjtkobpBiI,森林人的机械性能比crv强，crv在配置和性价比上比森林人好，就看买车人的需要了。不过crv是新车，估计加价提车是免不了的，所以前期上市的新crv性价比不高,配置,1,好
6972,JNX6EmGrLgfzulsb,我也想买一款这样高配置的汽车,配置,1,高
6979,JRPQLAaTrpD1Mh9s,音响效果一般，配不上近30万的档次，导航基本不用，手机功能已秒杀，开上森林人其他都忽略,配置,0,一般
6980,5Tp1XtFiS2KH8IcQ,其实没有30万，想入2.0乞丐版感觉配置都够了，对自动头灯和雨刷无爱,配置,1,够了
6990,V1pYfzBQsXewqykc,说是 2.5豪华导航版,配置,0,
6992,9Za5BRmA0yivTwof,有没有带导模块的什么牌子导航的软件？,配置,0,
7018,7ShjVpovryJbNgzI,音质无所谓，导航差才是关键！,配置,-1,差
7024,Y8eQULTHp3DCyAbk,这款还带导航？买到了吗？,配置,0,
7026,8IGyUNmabEQPdDeT,有带导航模块的和不带导航模块的,配置,0,
7027,ABQuSFTfWdvqnzNm,带导航的哪里有卖的？多少钱？,配置,0,
7036,1XBFKMT5oPUmac6f,连接上车载蓝牙以后，在手机蓝牙设置下面的已配对设备中车载蓝牙型号点开，配置服务中的手机音频、媒体音频看看启用了没有。,配置,0,
7046,nE7z0Uc3WfPGIY9p,导航换不如一个手机，我就装了CD机。原来的就看看倒车影像。,配置,0,
7047,5e4xKq60SZmrW7Xh,导航卡多少钱？好用吗？求链接,配置,0,
7057,hO4XAbIlCiuLs6Pe,车友手里出的，不带导航，DVD，日本原装机头，音质无敌,配置,0,
7061,p13D7ghucGtz4Fes,这次选车被庞大的山寨导航雷到了，放弃斯巴鲁了。,配置,-1,
7064,d9qBiMljgxu7vo4E,什么导航问题，是整个屏一套都不行,配置,-1,
7070,kTBHaAQf4gSeIO9s,嗯，不换不舒服。。主要看上这个配置和外加自带3G卡了。。说实话第一个那会儿的导航除了配置不行，做工真比后来这些好,配置,-1,
7072,r60jxUqpSHlZ3GzV,破导航使用过几次，差点没被气死，现在一直手机导航，准备换个建伍的,配置,-1,
7080,vzIny0ipT3HbLojN,导航的分辨率太低，平幕上都是雪花,配置,-1,
7081,vQD70VqHbouk4stm,你买的是带导航的车，导航就应该能用。若不好用，厂家就应该管,配置,0,
7088,Jn3eAs2SpUYbmlgz,中控上面那块小显示屏，调到三联表模式里面就有,配置,0,
7089,Ct1G4FQJhOTBiw75,看一下原来导航信号接收器， 把它拆下来应该可以用，我想看看是几针的。拍的清楚点。,配置,0,
7107,oSVQKp28k4gUNsFi,恭喜！车是越晚买越好，配置更高，价格更低。 话说这车38公里，当时我的21公里，我都觉得多了。应该回来折腾的原因，否则不会这么高的。,配置,1,
7121,xMPbzeXYV07HWsSj,我昨天提车，尊贵导航，你提车多少钱,配置,0,
7129,rU3PajcbEL592goT,导航卡多少钱哈，私信不了你，我跟你同款同色,配置,0,
7133,se59adrFY8LjKibX,这个车导航很奇怪，我原来用论坛上的办法怎么也搞不定，只有用这个版本的可以。,配置,0,
7144,C0kKLdMP6clruZoI,这个是单导航还是连上面的出风口面板也带的啊,配置,0,
7175,gAaDKstFq5OwuVUW,比自带的导航效果好多少？我觉得原厂的顶多是出个声音，，,配置,0,
7178,wRQGHM4lUxPfVLq1,打火之前，先通电，等导航启动完毕了再打火。应该就没问题了。,配置,0,
7179,YkE6BqKlPZ3o4tzx,这是什么配置怎么没见过这种白色座椅,配置,0,
7183,2LJo813TRzyDXr4u,没有开导航，就连着手机放音乐,配置,0,
7192,nuOzKChxTgVIsF6a,没有就没有吧，森林人空调还算给力，最遗憾的是没鹰眼和导航音质太差，其他都不算啥问题,配置,-1,
7194,lURiBHD0sPjmrXpM,请问楼主你的森林人中控显示屏控制键和方向盘背板是在哪一家买的？能否发个私信说下？还有能找到那几个原厂配件编号吗？谢谢你,配置,0,
7203,NXfsMzVpjbnY513F,照楼主说的试了，不成。16年10月的车，但导航可能是今年加装的。,配置,0,
7204,f4wSvq0dtsZJrTMG,加个5W够2.0时尚的落地了。分期下没多多少钱。配置还差了不少。何必。两年6W公里也没少跑。,配置,-1,
7207,h7NFb5CoZ30J91Ry,导航比较鸡肋音响差了一点 其他都很好 我现在基本天天都要开出去溜一溜 一天不开难受,配置,-1,
7224,xzIdmSbP4Jl5UiHR,不错了，我的指导价优惠五千，送了前置雷达，贴膜,配置,0,
7227,4NmTPBYqG1J3FCUo,上一代很多配置是车友们看不到的实在。这一代内饰配置多了。但是关键的配置却简配了。有点华而不实。而且显得没有上一代车型敦实。,配置,-1,
7235,rtxkgzH5ShlvQuW1,我刚买的豪华，比时尚便宜，该有的配置都有。那些外观套件神马的都是给别人看的。,配置,1,
7240,qyLlJS1maGjPigZN,没区别，动力不同配置差异而已。另外森林人新款只有2.0T2.0L2.5L三种,配置,0,
7257,k63HI2eFuWEVPnYz,凯路德k1 plus，雷达测速加云狗自动升级的，测速效果很准，使用现在跑高速一直用它。记录仪的广角很大清晰度高，自己可以看下这种性价比还不错,配置,0,
7273,WMnVwmqJrH1FuhBQ,有没有哪位大侠把这个机头改成安卓的，我实在受不了原来的导航炫光，花了60元改成凯立德导航了。,配置,0,
7283,xiJPVaC8jLn0RYsK,中控中间按钮，三联显示，看说明书吧,配置,0,
7300,SWj3kbXqBLxgTyYf,很多车都有这种设置，要不然，你玩中控屏跟玩手机有区别么？,配置,0,
7313,kG1tITviwqzc0bHn,优越的安全性及便利性配置，要是价格再低一点的话，诸多人性配置，真让我心动,配置,1,
7318,GedUaXF0yc7KqVI3,我觉得有点贵，我买31万2016款 2.5i 尊贵导航版,配置,0,
7329,Ec1i53e7XoDCWSAp,有，在中控上边的小屏幕里,配置,0,
7337,PC2X4lEwSj8KDybt,想问一下建伍导航在哪买的,配置,0,
7341,DKW7T9c8JgRh3mOq,我今天去了解了一下，2.5尊贵导航，32.5万，什么都不送，包牌。其实我也不太喜欢斯巴鲁，我想买锐界，但是我老婆就喜欢森林人，觉得锐界她开不了,配置,0,
7344,mbMAsNcDHQ3qJlo2,车一年多了，车载导航从来没开过，想想就知道不好用！,配置,-1,
7345,o3izO0rZpAnVBbYc,这车导航就算了吧，真心弱，更新还要800了，还是手机导航好使。,配置,-1,
7358,olU48cd3btKXGeJu,用车载导航不能少一步，设置目的地后，一定要看一下整个地图的线路规划情况是否正确，再导航。如果打开导航，目的地设定后就跟着走，结果就难说了。,配置,0,
7369,uUlty7CZ8rRPkHjD,换了好多个了，我的也是16款时尚导航版，要试的都试过了,配置,0,
7394,B5eTNymxLDaJfhMH,就那破壁收音机，没法听啊，不要哪破导航来个原厂机就成了，真是无奈啊,配置,0,
7415,ucztgWqKNowdSR4V,裸车25W还可以的，加5000的部件，实际有用的是前雷达和熄火车窗自动升起，这是店里赚钱的部分，我买车直接需要上牌费和服务费3000，差不多。总的来说可以的。,配置,0,
7419,U8rmjKCeJ0uNRATv,我最关心的是中控车机换了没有？,配置,0,
7423,Df2CKyiHF7PNm4VZ,同问，怎么那个手机和中控的图像Carplay,配置,0,
7426,uKHVFlAwIaLQXyE3,我也快提车，习惯用KLD，楼主方便发导航卡链接吗？谢谢,配置,0,
7428,LpbzPAd7OoTHK6jn,你可以安装卡仕达运径2，手机卡导航，带实时路况，前后摄像头，非常好用，就是有点小贵，好像得3200元,配置,0,
7439,9gUq5RrnDPFmsBKH,个人推荐大迈X7，内饰配置秒杀百万级别豪车。,配置,1,秒杀
7444,g71dEj9TIWNRVZDf,楼主，导航卡的链接能发个么？,配置,0,
7456,lMrmtq1eQnH6JxBO,前几次到龙潭4S去都用手机百度，复杂点的路这个车载导航确实不靠谱。,配置,0,
